0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1.82983360302873,2.25565352792111,2.70808719811926,1.49937959881538,0.838471590388667,1.37739993283058,1.41953836289806,1.10904466766403,1.69454706439105,2.32662351540317,2.84337373675694,2.08709980765121,1.6878936280646,2.36876194547064,1.56813177418862,0.840689402497481,1.63023051323543,2.41755381186456,2.32884132751198,2.86555185784508,2.00060513540744,2.05161481391018,3.19157023784081,2.5617115989375,1.51046865935945,1.8719720330962,1.88084328153146,1.54373584099166,2.93652184532715,3.26475803743169,2.78792843403658,1.85866516044332,2.75909687662199,4.04542789973438,3.51093518151009,2.75022562818673,2.73913656764266,1.88306109364028,3.48432143620432,2.73248313131622,0,0.878793656826019
1.83205141513754,2.25565352792111,2.71030501022807,1.49937959881538,0.838471590388667,1.37739993283058,1.42175617500687,1.10904466766403,1.69676487649986,2.32884132751198,2.84337373675694,2.08931761976002,1.69232925228223,2.37097975757946,1.57034958629744,0.840689402497481,1.62801270112661,2.41977162397338,2.33327695172961,2.8677696699539,1.99838732329863,2.05161481391018,3.19600586205844,2.5617115989375,1.51268647146826,1.87418984520502,1.88084328153146,1.54373584099166,2.93873965743596,3.2669758495405,2.79014624614539,1.86088297255213,2.75022562818673,4.049863523952,3.51093518151009,2.75687906451317,2.73248313131622,1.88527890574909,3.48432143620432,2.73691875553384,0,0.835011124610901
1.83426922724636,2.26008915213874,2.71030501022807,1.49937959881538,0.840689402497481,1.37961774493939,1.42397398711568,1.11126247977285,1.69676487649986,2.3310591396208,2.84115592464812,2.09153543186884,1.69232925228223,2.36876194547064,1.56813177418862,0.840689402497481,1.62801270112661,2.42198943608219,2.3310591396208,2.86555185784508,1.99838732329863,2.05383262601899,3.19378804994962,2.5617115989375,1.51490428357708,1.87418984520502,1.88084328153146,1.54373584099166,2.94095746954477,3.26919366164931,2.79014624614539,1.86088297255213,2.75687906451317,4.04542789973438,3.51093518151009,2.75244344029555,2.73691875553384,1.88527890574909,3.48432143620432,2.73248313131622,0,0.872511863708496
1.83205141513754,2.25787134002992,2.70808719811926,1.49716178670656,0.840689402497481,1.37739993283058,1.42175617500687,1.10682685555522,1.69454706439105,2.32662351540317,2.84337373675694,2.08931761976002,1.69011144017342,2.36654413336183,1.57034958629744,0.840689402497481,1.6257948890178,2.41977162397338,2.3310591396208,2.8677696699539,1.99838732329863,2.05383262601899,3.19378804994962,2.5617115989375,1.51268647146826,1.8719720330962,1.87862546942265,1.54151802888285,2.93873965743596,3.2669758495405,2.78792843403658,1.85866516044332,2.75244344029555,4.04542789973438,3.51093518151009,2.75687906451317,2.73248313131622,1.88306109364028,3.48432143620432,2.73913656764266,0,0.887454986572266
1.83205141513754,2.25787134002992,2.71030501022807,1.49937959881538,0.840689402497481,1.37961774493939,1.42397398711568,1.10904466766403,1.69676487649986,2.3310591396208,2.84115592464812,2.09153543186884,1.69232925228223,2.36876194547064,1.56813177418862,0.840689402497481,1.62801270112661,2.42198943608219,2.32884132751198,2.86555185784508,1.99838732329863,2.05383262601899,3.19157023784081,2.5617115989375,1.51046865935945,1.8719720330962,1.88084328153146,1.54373584099166,2.93652184532715,3.26919366164931,2.79014624614539,1.86088297255213,2.75687906451317,4.04764571184319,3.51093518151009,2.75466125240436,2.73913656764266,1.88527890574909,3.48432143620432,2.73470094342503,0,0.853571116924286
1.83205141513754,2.25787134002992,2.71030501022807,1.49716178670656,0.840689402497481,1.37961774493939,1.42175617500687,1.10904466766403,1.69676487649986,2.3310591396208,2.84337373675694,2.09153543186884,1.69232925228223,2.37097975757946,1.56813177418862,0.842907214606296,1.62801270112661,2.41977162397338,2.32884132751198,2.86333404573627,1.99838732329863,2.05161481391018,3.19378804994962,2.55727597471987,1.51268647146826,1.87418984520502,1.88084328153146,1.54373584099166,2.93873965743596,3.26919366164931,2.79014624614539,1.86088297255213,2.75466125240436,4.04764571184319,3.51093518151009,2.75687906451317,2.73470094342503,1.88749671785791,3.48432143620432,2.73691875553384,0,0.887835741043091
1.83205141513754,2.25787134002992,2.70808719811926,1.50159741092419,0.840689402497481,1.37961774493939,1.42175617500687,1.10904466766403,1.69676487649986,2.3310591396208,2.84559154886575,2.09153543186884,1.69232925228223,2.37097975757946,1.57256739840625,0.840689402497481,1.62357707690899,2.41755381186456,2.32884132751198,2.86555185784508,1.993951699081,2.05161481391018,3.19378804994962,2.5617115989375,1.51046865935945,1.8719720330962,1.88306109364028,1.54373584099166,2.93652184532715,3.2669758495405,2.79014624614539,1.86088297255213,2.75687906451317,4.04542789973438,3.51093518151009,2.75909687662199,2.73691875553384,1.88306109364028,3.48653924831313,2.73691875553384,0,0.863660156726837
1.83205141513754,2.25787134002992,2.70808719811926,1.50159741092419,0.838471590388667,1.37961774493939,1.42175617500687,1.11126247977285,1.69676487649986,2.32884132751198,2.84559154886575,2.09375324397765,1.69011144017342,2.37097975757946,1.57256739840625,0.84512502671511,1.62801270112661,2.42420724819101,2.33549476383843,2.86998748206271,1.99838732329863,2.05605043812781,3.19822367416725,2.56392941104632,1.51712209568589,1.8719720330962,1.88084328153146,1.54817146520929,2.94095746954477,3.2669758495405,2.79014624614539,1.86531859676976,2.75909687662199,4.04764571184319,3.50871736940128,2.7613146887308,2.73691875553384,1.88306109364028,3.48432143620432,2.74135437975147,0,0.859757781028748
1.83426922724636,2.25787134002992,2.71030501022807,1.49937959881538,0.840689402497481,1.37961774493939,1.41953836289806,1.10904466766403,1.69898268860868,2.32884132751198,2.84337373675694,2.08931761976002,1.69232925228223,2.37097975757946,1.57034958629744,0.840689402497481,1.63023051323543,2.41977162397338,2.32884132751198,2.86333404573627,2.00282294751626,2.05383262601899,3.19157023784081,2.55727597471987,1.51490428357708,1.87418984520502,1.88306109364028,1.54373584099166,2.94095746954477,3.26919366164931,2.79014624614539,1.86088297255213,2.7613146887308,4.049863523952,3.51093518151009,2.75909687662199,2.74135437975147,1.88527890574909,3.48432143620432,2.73691875553384,0,0.862327575683594
1.83205141513754,2.25343571581229,2.71030501022807,1.49937959881538,0.838471590388667,1.37739993283058,1.42397398711568,1.10904466766403,1.69454706439105,2.32884132751198,2.84115592464812,2.08931761976002,1.6878936280646,2.37097975757946,1.57034958629744,0.842907214606296,1.6257948890178,2.42420724819101,2.33549476383843,2.86998748206271,1.99616951118981,2.05826825023662,3.19822367416725,2.56392941104632,1.51268647146826,1.8719720330962,1.88084328153146,1.54595365310048,2.93873965743596,3.2669758495405,2.79014624614539,1.86088297255213,2.75909687662199,4.049863523952,3.50871736940128,2.75687906451317,2.73691875553384,1.88527890574909,3.4821036240955,2.73691875553384,0,0.82568347454071
